rerun_id,num_decoders_used,pair_id,euclidean_distance,geodesic_distance
1,1,9,2.666029930114746,17.736062178830117
1,1,10,2.937614679336548,12.51864819916172
1,1,11,1.9390636682510376,4.396988028542326
1,1,12,3.947903633117676,15.905831741799531
1,1,13,7.824583053588867,30.211277918627715
1,1,14,4.278492450714111,15.328624721084529
1,1,15,6.117247581481934,11.508155253084725
1,1,16,0.9702889919281006,6.020295467793192
1,1,17,3.8185625076293945,18.271983662506123
1,1,18,2.9699294567108154,6.293159088912291
1,1,19,3.222748041152954,15.821687826021044
1,1,20,7.781919002532959,26.208316513889013
1,1,21,2.6037356853485107,8.77448748099849
1,1,22,5.8510589599609375,25.802129329372946
1,1,23,3.2739145755767822,20.448881847153114
1,1,24,2.982463836669922,14.65054568163013
1,2,0,4.851716995239258,25.17646703148597
1,2,1,3.4233827590942383,24.02182286240602
1,2,2,5.577189922332764,32.53327060547498
1,2,3,5.605469703674316,25.627939046392807
1,2,4,4.111230373382568,22.629194513635202
1,2,5,8.676095008850098,38.23671197394103
1,2,6,0.8979175090789795,12.570563162704328
1,2,7,0.6336327195167542,11.212244384301512
1,2,8,4.079883575439453,11.527840790072094
1,2,9,2.666029930114746,20.293499978008274
1,2,10,2.937614679336548,21.159827060966258
1,2,11,1.9390636682510376,11.919192671094132
1,2,12,3.947903633117676,22.660394286911277
1,2,13,7.824583053588867,32.676513225886914
1,2,14,4.278492450714111,20.31681369460211
1,2,15,6.117247581481934,17.38328738817609
1,2,16,0.9702889919281006,10.073549636682932
1,2,17,3.8185625076293945,20.27992806145363
1,2,18,2.9699294567108154,13.904048719735602
1,2,19,3.222748041152954,20.210100968385678
1,2,20,7.781919002532959,35.40165563472544
1,2,21,2.6037356853485107,13.52259348897129
1,2,22,5.8510589599609375,29.602060442169815
1,2,23,3.2739145755767822,23.00574454840709
1,2,24,2.982463836669922,21.635154148272928
1,3,0,4.851716995239258,27.635367955062925
1,3,1,3.4233827590942383,27.206009100056257
1,3,2,5.577189922332764,33.334012240807624
1,3,3,5.605469703674316,25.872782589165976
1,3,4,4.111230373382568,24.893664234960845
